Project,Version,Package Name,Type Name,Method Name,Smell,checker,File Path,SmellID,begin,end,disappear,gap
pig,0.17.0-rc0,org.apache.pig.test,TestPlanGeneration,testForEachWithCast4,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPlanGeneration.java,test/org/apache/pig/test/TestPlanGeneration.java.TestPlanGeneration.testForEachWithCast4.Feature Envy,0.17.0-rc0,0.17.0,0.17.0,2
pig,0.17.0-rc0,org.apache.pig.test,TestPlanGeneration,testForEachWithCast5,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPlanGeneration.java,test/org/apache/pig/test/TestPlanGeneration.java.TestPlanGeneration.testForEachWithCast5.Feature Envy,0.17.0-rc0,0.17.0,0.17.0,2
pig,0.17.0-rc0,org.apache.pig.test,TestPlanGeneration,testForEachWithCast6,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPlanGeneration.java,test/org/apache/pig/test/TestPlanGeneration.java.TestPlanGeneration.testForEachWithCast6.Feature Envy,0.17.0-rc0,0.17.0,0.17.0,2
pig,0.17.0-rc0,org.apache.pig.test,TestPlanGeneration,testForEachWithCast7,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPlanGeneration.java,test/org/apache/pig/test/TestPlanGeneration.java.TestPlanGeneration.testForEachWithCast7.Feature Envy,0.17.0-rc0,0.17.0,0.17.0,2
pig,0.9.2-rc0,org.apache.pig.test,TestPlanGeneration,testLoaderWithSchema,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPlanGeneration.java,test/org/apache/pig/test/TestPlanGeneration.java.TestPlanGeneration.testLoaderWithSchema.Feature Envy,0.9.2-rc0,0.17.0,0.17.0,24
pig,0.9.0-rc0,org.apache.pig.test,TestPlanGeneration,testOrderByNullFieldSchema,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPlanGeneration.java,test/org/apache/pig/test/TestPlanGeneration.java.TestPlanGeneration.testOrderByNullFieldSchema.Feature Envy,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.test,TestPlanGeneration,testStoreAlias,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPlanGeneration.java,test/org/apache/pig/test/TestPlanGeneration.java.TestPlanGeneration.testStoreAlias.Feature Envy,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.4.0-rc0,org.apache.pig.test,TestPoissonSampleLoader,TestPoissonSampleLoader,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPoissonSampleLoader.java,test/org/apache/pig/test/TestPoissonSampleLoader.java.TestPoissonSampleLoader.TestPoissonSampleLoader.Feature Envy,0.4.0-rc0,0.17.0,0.17.0,37
pig,0.11.0-rc0,org.apache.pig.test,TestPoissonSampleLoader,testNumSamples,Feature Envy,"designitejava,checkstyle,experts",test/org/apache/pig/test/TestPoissonSampleLoader.java,test/org/apache/pig/test/TestPoissonSampleLoader.java.TestPoissonSampleLoader.testNumSamples.Feature Envy,0.11.0-rc0,0.13.0,0.14.0-rc0,10
pig,0.13.0-rc0,org.apache.pig.test,TestPredeployedJar,testPredeployedJar,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPredeployedJar.java,test/org/apache/pig/test/TestPredeployedJar.java.TestPredeployedJar.testPredeployedJar.Feature Envy,0.13.0-rc0,0.17.0,0.17.0,10
pig,0.15.0-rc0,org.apache.pig.test,TestPredeployedJar,testPredeployedJar,Long Method,"Decor,experts",test/org/apache/pig/test/TestPredeployedJar.java,test/org/apache/pig/test/TestPredeployedJar.java.TestPredeployedJar.testPredeployedJar.Long Method,0.15.0-rc0,0.17.0,0.17.0,6
pig,0.13.0-rc0,org.apache.pig.test,TestPredeployedJar,testPredeployedJarsProperty,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPredeployedJar.java,test/org/apache/pig/test/TestPredeployedJar.java.TestPredeployedJar.testPredeployedJarsProperty.Feature Envy,0.13.0-rc0,0.17.0,0.17.0,10
pig,0.6.0-rc0,pig.pig-release-0.6.0-rc0.test.org.apache.pig.test,TestProject,,God Class,"pmd,experts",test/org/apache/pig/test/TestProject.java,test/org/apache/pig/test/TestProject.java.TestProject..God Class,0.6.0-rc0,0.17.0,0.17.0,34
pig,0.2.0-rc0,org.apache.pig.test,TestProject,testGetNext,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProject.java,test/org/apache/pig/test/TestProject.java.TestProject.testGetNext.Feature Envy,0.2.0-rc0,0.17.0,0.17.0,40
pig,0.2.0-rc0,org.apache.pig.test,TestProject,testGetNextMultipleProjections,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProject.java,test/org/apache/pig/test/TestProject.java.TestProject.testGetNextMultipleProjections.Feature Envy,0.2.0-rc0,0.17.0,0.17.0,40
pig,0.2.0-rc0,org.apache.pig.test,TestProject,testGetNextMultipleProjectionsWithNull,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProject.java,test/org/apache/pig/test/TestProject.java.TestProject.testGetNextMultipleProjectionsWithNull.Feature Envy,0.2.0-rc0,0.17.0,0.17.0,40
pig,0.2.0-rc0,org.apache.pig.test,TestProject,testGetNextTuple,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProject.java,test/org/apache/pig/test/TestProject.java.TestProject.testGetNextTuple.Feature Envy,0.2.0-rc0,0.17.0,0.17.0,40
pig,0.2.0-rc0,org.apache.pig.test,TestProject,testGetNextTupleMultipleProjections,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProject.java,test/org/apache/pig/test/TestProject.java.TestProject.testGetNextTupleMultipleProjections.Feature Envy,0.2.0-rc0,0.17.0,0.17.0,40
pig,0.2.0-rc0,org.apache.pig.test,TestProject,testGetNextTupleMultipleProjections,Long Method,"Decor,experts",test/org/apache/pig/test/TestProject.java,test/org/apache/pig/test/TestProject.java.TestProject.testGetNextTupleMultipleProjections.Long Method,0.2.0-rc0,0.17.0,0.17.0,40
pig,0.2.0-rc0,org.apache.pig.test,TestProject,testGetNextTupleMultipleProjectionsWithNull,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProject.java,test/org/apache/pig/test/TestProject.java.TestProject.testGetNextTupleMultipleProjectionsWithNull.Feature Envy,0.2.0-rc0,0.17.0,0.17.0,40
pig,0.2.0-rc0,org.apache.pig.test,TestProject,testGetNextTupleWithNull,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProject.java,test/org/apache/pig/test/TestProject.java.TestProject.testGetNextTupleWithNull.Feature Envy,0.2.0-rc0,0.17.0,0.17.0,40
pig,0.2.0-rc0,org.apache.pig.test,TestProject,testGetNextWithNull,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProject.java,test/org/apache/pig/test/TestProject.java.TestProject.testGetNextWithNull.Feature Envy,0.2.0-rc0,0.17.0,0.17.0,40
pig,0.9.2-rc0,org.apache.pig.test,TestProject,testMissingCols3,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProject.java,test/org/apache/pig/test/TestProject.java.TestProject.testMissingCols3.Feature Envy,0.9.2-rc0,0.17.0,0.17.0,24
pig,0.9.0-rc0,pig.pig-release-0.9.0-rc0.test.org.apache.pig.test,TestProjectRange,,God Class,"pmd,experts",test/org/apache/pig/test/TestProjectRange.java,test/org/apache/pig/test/TestProjectRange.java.TestProjectRange..God Class,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.test,TestProjectRange,createAndProcessLPlan,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectRange.java,test/org/apache/pig/test/TestProjectRange.java.TestProjectRange.createAndProcessLPlan.Feature Envy,0.9.0-rc0,0.12.1,0.13.0-rc0,18
pig,0.9.0-rc0,org.apache.pig.test,TestProjectRange,testRangeOrderByNestedNOSchema,Long Method,"Decor,experts",test/org/apache/pig/test/TestProjectRange.java,test/org/apache/pig/test/TestProjectRange.java.TestProjectRange.testRangeOrderByNestedNOSchema.Long Method,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.test,TestProjectStarExpander,testProjectStarForeach,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectStarExpander.java,test/org/apache/pig/test/TestProjectStarExpander.java.TestProjectStarExpander.testProjectStarForeach.Feature Envy,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,pig.pig-release-0.9.0-rc0.test.org.apache.pig.test,TestProjectStarRangeInUdf,,God Class,"pmd,experts",test/org/apache/pig/test/TestProjectStarRangeInUdf.java,test/org/apache/pig/test/TestProjectStarRangeInUdf.java.TestProjectStarRangeInUdf..God Class,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.3.0,pig.pig-release-0.3.0.test.org.apache.pig.test,TestProjectionMap,,God Class,"pmd,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap..God Class,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testForeach5,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testForeach5.Feature Envy,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQueryCogroup1,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQueryCogroup1.Feature Envy,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQueryCogroup2,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQueryCogroup2.Feature Envy,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQueryCrossWithSchema,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQueryCrossWithSchema.Feature Envy,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQueryFRJoinWithSchema,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQueryFRJoinWithSchema.Feature Envy,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQueryForeach1,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQueryForeach1.Feature Envy,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQueryForeach2,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQueryForeach2.Feature Envy,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQueryForeach3,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQueryForeach3.Feature Envy,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQueryForeach4,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQueryForeach4.Feature Envy,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQueryGroup2,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQueryGroup2.Feature Envy,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQueryGroup3,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQueryGroup3.Feature Envy,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQueryGroupAll,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQueryGroupAll.Feature Envy,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQueryImplicitJoinWithSchema,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQueryImplicitJoinWithSchema.Feature Envy,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQueryJoinNoSchema,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQueryJoinNoSchema.Feature Envy,0.3.0,0.3.0,0.4.0-rc0,1
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQueryJoinWithMixedSchema,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQueryJoinWithMixedSchema.Feature Envy,0.3.0,0.3.0,0.4.0-rc0,1
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQueryJoinWithSchema,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQueryJoinWithSchema.Feature Envy,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQueryLimitNoSchema,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQueryLimitNoSchema.Feature Envy,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQueryLimitWithSchema,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQueryLimitWithSchema.Feature Envy,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.4.0-rc0,org.apache.pig.test,TestProjectionMap,testQuerySplitNoSchema,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQuerySplitNoSchema.Feature Envy,0.4.0-rc0,0.8.1,0.9.0-rc0,9
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQuerySplitWithSchema,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQuerySplitWithSchema.Feature Envy,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQueryStreamingWithSchema,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQueryStreamingWithSchema.Feature Envy,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQueryStreamingWithSchema1,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQueryStreamingWithSchema1.Feature Envy,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.3.0,org.apache.pig.test,TestProjectionMap,testQueryUnionWithSchema,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestProjectionMap.java,test/org/apache/pig/test/TestProjectionMap.java.TestProjectionMap.testQueryUnionWithSchema.Feature Envy,0.3.0,0.8.1,0.9.0-rc0,10
pig,0.9.0-rc0,org.apache.pig.test,PruneColumnEvalFunc,pushProjection,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.PruneColumnEvalFunc.pushProjection.Feature Envy,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.6.0-rc0,pig.pig-release-0.6.0-rc0.test.org.apache.pig.test,TestPruneColumn,,God Class,"pmd,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.TestPruneColumn..God Class,0.6.0-rc0,0.17.0,0.17.0,34
pig,0.8.0,org.apache.pig.test,TestPruneColumn,checkLogFileMessage,Complex Method,"designitejava,checkstyle,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.TestPruneColumn.checkLogFileMessage.Complex Method,0.8.0,0.17.0,0.17.0,31
pig,0.6.0-rc0,org.apache.pig.test,TestPruneColumn,setUp,Long Method,"Decor,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.TestPruneColumn.setUp.Long Method,0.6.0-rc0,0.12.0,0.12.1-rc0,22
pig,0.9.0-rc0,org.apache.pig.test,TestPruneColumn,testAliasInRequiredFieldList,Feature Envy,"designitejava,checkstyle,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.TestPruneColumn.testAliasInRequiredFieldList.Feature Envy,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.6.0-rc0,org.apache.pig.test,TestPruneColumn,testBinCond1,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.TestPruneColumn.testBinCond1.Feature Envy,0.6.0-rc0,0.17.0,0.17.0,34
pig,0.6.0-rc0,org.apache.pig.test,TestPruneColumn,testBinStorage1,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.TestPruneColumn.testBinStorage1.Feature Envy,0.6.0-rc0,0.17.0,0.17.0,34
pig,0.6.0-rc0,org.apache.pig.test,TestPruneColumn,testBinStorage2,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.TestPruneColumn.testBinStorage2.Feature Envy,0.6.0-rc0,0.17.0,0.17.0,34
pig,0.6.0-rc0,org.apache.pig.test,TestPruneColumn,testCoGroup1,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.TestPruneColumn.testCoGroup1.Feature Envy,0.6.0-rc0,0.17.0,0.17.0,34
pig,0.6.0-rc0,org.apache.pig.test,TestPruneColumn,testCoGroup2,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.TestPruneColumn.testCoGroup2.Feature Envy,0.6.0-rc0,0.17.0,0.17.0,34
pig,0.6.0-rc0,org.apache.pig.test,TestPruneColumn,testCoGroup3,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.TestPruneColumn.testCoGroup3.Feature Envy,0.6.0-rc0,0.17.0,0.17.0,34
pig,0.6.0-rc0,org.apache.pig.test,TestPruneColumn,testCoGroup4,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.TestPruneColumn.testCoGroup4.Feature Envy,0.6.0-rc0,0.17.0,0.17.0,34
pig,0.6.0-rc0,org.apache.pig.test,TestPruneColumn,testCoGroup5,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.TestPruneColumn.testCoGroup5.Feature Envy,0.6.0-rc0,0.17.0,0.17.0,34
pig,0.6.0-rc0,org.apache.pig.test,TestPruneColumn,testCoGroup6,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.TestPruneColumn.testCoGroup6.Feature Envy,0.6.0-rc0,0.17.0,0.17.0,34
pig,0.6.0-rc0,org.apache.pig.test,TestPruneColumn,testCoGroup7,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.TestPruneColumn.testCoGroup7.Feature Envy,0.6.0-rc0,0.17.0,0.17.0,34
pig,0.6.0-rc0,org.apache.pig.test,TestPruneColumn,testCoGroup8,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.TestPruneColumn.testCoGroup8.Feature Envy,0.6.0-rc0,0.17.0,0.17.0,34
pig,0.10.0-rc0,org.apache.pig.test,TestPruneColumn,testCogroup10,Feature Envy,"designitejava,checkstyle,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.TestPruneColumn.testCogroup10.Feature Envy,0.10.0-rc0,0.17.0,0.17.0,22
pig,0.6.0-rc0,org.apache.pig.test,TestPruneColumn,testCogroup8,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.TestPruneColumn.testCogroup8.Feature Envy,0.6.0-rc0,0.17.0,0.17.0,34
pig,0.6.0-rc0,org.apache.pig.test,TestPruneColumn,testCogroup9,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.TestPruneColumn.testCogroup9.Feature Envy,0.6.0-rc0,0.17.0,0.17.0,34
pig,0.6.0-rc0,org.apache.pig.test,TestPruneColumn,testComplex1,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.TestPruneColumn.testComplex1.Feature Envy,0.6.0-rc0,0.17.0,0.17.0,34
pig,0.12.1-rc0,org.apache.pig.test,TestPruneColumn,testComplex2,Feature Envy,"checkstyle,experts",test/org/apache/pig/test/TestPruneColumn.java,test/org/apache/pig/test/TestPruneColumn.java.TestPruneColumn.testComplex2.Feature Envy,0.12.1-rc0,0.17.0,0.17.0,12
